"id","imo","sector","destination","top1","score1","top2","score2","top3","score3","top4","score4","top5","score5"
"113192","8102476","DRY","GBBAD","Barry + GBBAD","100","Aberdeen, U.K. + GBABD","80","Brodick + GBBDI","80","Bideford + GBBID","80","Ardrossan (Uk) + GBARD","80"
"113202","8836651","OSV","USUQM>USMSY>USUQM","New Orleans + USMSY&&>","100","Husum + name&&>","50","Quincy (Ma) + USMQI&&>","50","Brunswick (Ga) + USSSI&&>","50","Sturgeon Bay + USSUE&&>","50"
"113204","9354349","CONTAINER","ESALG","Algeciras + ESALG","100","Alcudia + ESALD","80","Alicante + ESALC","80","Coruna + ESLCG","80","Malaga + ESAGP","80"
"113232","9350020","CONTAINER","USCHS","Charleston + USCHS","100","Lake Charles - LNG Berths + USLCH","80","Chicago + USCHI","80","Haines + USHNS","80","Cheboygan + USCHG","80"
"113241","9702405","DRY BULK","LKHBA","Hambantota + LKHBA","100","Luba + name","67","Chiba + name","60","Mokha + name","60","Olbia + name","60"
"113243","9538165","TANKER","ITTAR","Taranto + ITTAR","100","Trieste + ITTRS","80","Tarbert Island + IETAR","80","Catania + ITCTA","80","Torre Annunziata + ITTOA","80"
"113250","9465241","CONTAINER","INNSA","Jawaharlal Nehru Port + INNSA","100","Nansha + CNNSA","80","Salaya + INSAL","80","Navlakhi + INNAV","80","Nansha + name","73"
"113292","9315903","TANKER","VILIB->COMAM","Mamonal + COMAM&&>","100","Tacoma + name&&>","73","Moma + name&&>","67","Soma + name&&>","67","Coeymans + name&&>","62"
"113297","9570644","DRY BULK","LKTRR","Trincomalee + LKTRR","100","Koror + name","60","Giresun + TRGIR","60","Ambarli + TRAMR","60","Korsor + DKKRR","60"
"113309","9800312","TANKER","EGSUZ","Suez Port + EGSUZ","100","Supe Bay + 	PESU","67","Egersund + name","62","Yeosu + name","60","El Guamache + VEEGU","60"
"113335","9411329","TANKER","EGPSD","Port Said + EGPSD","100","Egersund + name","62","Alcudia + ESALD","60","Karlstad + SEKSD","60","Safaga + EGSGA","60"
"113367","9395599","CONTAINER","LBBEY-TRISK","Beirut + LBBEY","100","Iskenderun + TRISK","100","Le Trait + name","63","Trial Bay + name","60","Tripoli, Libya + name","58"
"113371","9489065","TANKER","BEANR","Antwerp + BEANR","100","Bar + name","75","Belair + name","73","Becancour + name","71","Bremanger + name","71"
"113391","9195389","DRY BULK","SEKSD","Karlstad + SEKSD","100","Sundsvall + SESDL","80","Marstrand + SEMSD","80","Sekisaki + name","62","Sines + name","60"
"113393","9220627","DRY BULK","ITSVN/ESVLC","Valencia + ESVLC","100","Savona + ITSVN","100","Belitung + name","53","Loch Striven + name","52","El Palito + name","50"
"113395","9126766","CONTAINER","ITSAL","Salerno + ITSAL","100","Salaya + INSAL","80","Falconara + ITFAL","80","Santa Panagia + ITSPA","80","Isabel + name","73"
"113405","9696527","DRY","CNZOS","Zhoushan + CNZOS","100","Laizhou + CNLZO","80","Foshan + CNFOS","80","Zhongshan + CNZSN","80","Taizhou + CNTZO","80"
"113423","9724350","TANKER","GBSCF->USMSY","New Orleans + USMSY&&>","100","Myrtle Grove + USMYG&&>","80","Skagway + USSGY&&>","80","Port Sulphur + USPSY&&>","80","Sandusky + USSKY&&>","80"
"113427","9360142","CONTAINER","TRISK","Iskenderun + TRISK","100","Istanbul + TRIST","80","Dikili + TRDIK","80","Tavriysk + name","77","Trieste + name","67"
"113436","9392432","DRY","AEFJR","Fujairah + AEFJR","100","Sandefjord + name","67","ANYER + name","60","Dahej + name","60","Haeju + name","60"
"113437","9727118","DRY","EGSOK>GIGIB","Gibraltar + GIGIB&&>","100","Dighi + name&&>","60","Limetree Bay + VILIB&&>","60","Invergordon + GBIVG&&>","60","Gioia Tauro + ITGIT&&>","60"
"113446","9375147","DRY BULK","USFEB>BMBDA","Hamilton, Bermuda (U.K.) + BMBDA&&>","100","Bombay + name&&>","73","Bima + name&&>","67","Balamban + name&&>","62","Gamba + name&&>","60"
"113457","9697337","DRY BULK","AUPTL>KRMAS","Masan + KRMAS&&>","100","Karatsu + name&&>","67","Karumba + name&&>","67","KIMANIS + name&&>","67","Kamaishi + name&&>","62"
"113472","9176577","DRY BULK","DEBRV","Bremerhaven + DEBRV","100","Brunsbuttel + DEBRB","80","Bremen + DEBRE","80","Travemunde + DETRV","80","Derby + name","60"
"113492","9721932","DRY","ILASH","Ashdod + ILASH","100","Aguilas + name","67","Lamlash + name","67","Lanshan + name","67","Eilat + name","60"
"113536","9368998","CONTAINER","DOHAI","Rio Haina + DOHAI","100","Doha + name","89","Dong Hai + name","77","Donghae + name","67","Dora + name","67"
"113552","9187552","OSV","USCRP","Corpus Christi + USCRP","100","Point Comfort + USPCR","80","Searsport + USSRP","80","Crockett + USCRM","80","San Carlos + MXSCR","60"
"113562","9082934","DRY BULK","CNTXG","Tianjin Xingang + CNTXG","100","Nantong + CNNTG","80","Shantou + CNSTG","80","Taixing + CNTAX","80","JINGTANG + CNJTG","80"
"113585","9375159","DRY BULK","ITTRS","Trieste + ITTRS","100","Taranto + ITTAR","80","Trapani + ITTPS","80","Termini Imerese + ITTRI","80","Whittier + name","62"
"113586","9689938","CONTAINER","CNZOS","Zhoushan + CNZOS","100","Laizhou + CNLZO","80","Foshan + CNFOS","80","Zhongshan + CNZSN","80","Taizhou + CNTZO","80"
"113593","9755933","CONTAINER","ITGIT","Gioia Tauro + ITGIT","100","Itaguai + name","67","Kitimat + name","67","Taganito + name","62","Togliati + name","62"
"113601","9413535","OSV","GREEU","Eleusis + GREEU","100","Port Reunion + REREU","80","Gee + name","75","Giresun + name","67","Greenock + name","62"
"113602","9450313","CONTAINER","MYPKG N.PORT","Port Klang - Pelabuhan Ultra - North Port + MYPKG","100","Port of Limay + name","64","Prony Port + name","64","Jieh Port + name","62","Port Alma + name","62"
"113605","9497438","DRY","HTPAP","Port-au-Prince + HTPAP","100","Hopa + name","67","Apapa + name","60","Horta + name","60","Tampa + name","60"
"113662","9681405","TANKER","SAYNB","Yanbu + SAYNB","100","Istanbul + name","62","Akyab + name","60","Assab + name","60","Busan + name","60"
"113692","9547764","TANKER","NLRTM FOR ORDER","Rotterdam + NLRTM","100","Fort Pierce + name","54","Fort Lauderdale + name","53","Port Fortier + name","52","Porto Torres + name","52"
"113706","9064384","CONTAINER","CMDLA","Douala + CMDLA","100","Magdalla + name","62","Icdas + name","60","Midia + name","60","Mamonal + COMAM","60"
"113714","9775763","CONTAINER","FIRAU>PLGDN","Gdansk + PLGDN&&>","100","Gdynia + PLGDY&&>","80","Dundee + GBDUN&&>","60","Sidon + LBSDN&&>","60","Anewa Bay; Bougainville Island + PGANB&&>","60"
"113731","8332100","DRY BULK","ROCND","Constantza + ROCND","100","Moron + name","60","Onoda + name","60","Prony + name","60","Rodby + name","60"
"113736","9235581","CONTAINER","IDJKT","Jakarta + IDJKT","100","Kalianget + IDKAT","80","Jabung Batanghari Marine Terminal + IDJBT","80","Kuala Tanjung + IDKTJ","80","Idku + name","67"
"113738","9312080","TANKER","FRPJE","Port Jerome + FRPJE","100","Petit Couronne + FRPET","80","Dieppe + FRDPE","80","Levuka + FJLEV","60","Ponce + PRPSE","60"
"113740","9207572","CONTAINER","JPYKK","Yokkaichi - LNG + JPYKK","100","Kokura + JPKOK","80","Yokohama + JPYOK","80","Kanokawa + JPKKW","80","Kikuma + JPKIK","80"
"113761","9348649","CONTAINER","USCHS","Charleston + USCHS","100","Lake Charles - LNG Berths + USLCH","80","Chicago + USCHI","80","Haines + USHNS","80","Cheboygan + USCHG","80"
"113764","9484912","TANKER","USCRP-AUKWI","Corpus Christi + USCRP","100","Kwinana (Refinery) + AUKWI","100","Kurnell + AUKUR","62","Aitutaki Is. + name","55","Abu Musa + name","53"
"113782","9085467","OSV","NLVLI","Flushing + NLVLI","100","Velsen + NLVEL","80","Vlaardingen + NLVLA","80","Navlakhi + name","62","Riga + LVRIX","60"
"113787","9476977","DRY","CAMTR","Montreal + CAMTR","100","Three Rivers + CATRR","80","Toronto + CATOR","80","Cameron + name","67","Castries + name","62"
"113789","9356658","CONTAINER","NLRTM","Rotterdam + NLRTM","100","Pernis + NLPER","60","Botlek + NLBOT","60","Santarem + BRSTM","60","Tramandai + BRTRM","60"
"113805","9274915","DRY","CNNDE","Ningde + CNNDE","100","Ningde + name","73","Onne + name","67","Chandler + name","62","Conneaut + name","62"
"113810","9344306","DRY BULK","CNTAO","Qingdao (formerly Tsingtao) + CNTAO","100","TAICANG + 	CNTA","89","Cinta + name","80","Taixing + CNTAX","80","Taizhou + CNTZO","80"
"113820","9528988","OSV","CLSAI","San Antonio, Chile + CLSAI","100","Arica + CLARI","80","Cascais + name","67","Chelsea + name","67","Clatskanie + name","67"
"113828","9762986","TANKER","BRSSO","Sao Sebastiao + BRSSO","100","Sao Francisco do Sul + BRSFS","80","Santos + BRSSZ","80","Salvador + BRSSA","80","Brussels + name","62"
"113856","9215672","CONTAINER","MQFDF","Fort de France + MQFDF","100","Figueira Da Foz + PTFDF","60","Glomfjord + name","43","Emden + name","40","Hamad + name","40"
"113865","9418731","DRY","GBPTB","Port Talbot + GBPTB","100","Tarbert, (Kintyre), U.K. + GBTAB","80","Purfleet + GBPFT","80","Hound Point + GBHPT","80","Newport, Wales, U.K. + GBNPT","80"
"113867","9336191","CONTAINER","BEANR","Antwerp + BEANR","100","Bar + name","75","Belair + name","73","Becancour + name","71","Bremanger + name","71"
"113869","9397420","DRY BULK","TRSSX","Samsun + TRSSX","100","Toros + name","60","Sao Francisco do Sul + BRSFS","60","San Nicolas, Argentina + ARSNS","60","San Sebastian, Argentina + ARSSN","60"
"113880","9344241","CONTAINER","USPEF","Port Everglades + USPEF","100","Port Manatee + USPME","80","Everett, Washington, U.S.A. + USPAE","80","Panama City, Florida, U.S.A. + USPFN","80","St Petersburg (Usa) + USPIE","80"
"113886","9438573","DRY BULK","USCHS","Charleston + USCHS","100","Lake Charles - LNG Berths + USLCH","80","Chicago + USCHI","80","Haines + USHNS","80","Cheboygan + USCHG","80"
"113906","9780653","CONTAINER","RULED","St Petersburg, Russia + RULED","100","Redi + name","67","Lulea + name","60","Rouen + name","60","De Kastri + RUDKA","60"
"113919","9193290","CONTAINER","COCTG > MAPTM","Tanger Med + MAPTM&&>","100","Altamira, Mexico + MXATM&&>","80","Tanger-Mediterranee + MA PT&&>","80","Maputo + name&&>","73","Mati + name&&>","67"
"113926","9375812","DRY BULK","MAJFL","Jorf Lasfar + MAJFL","100","Male + name","67","Malmo + name","60","Yamal + name","60","Banjul + GMBJL","60"
"113928","9437385","CONTAINER","CGPNR","Pointe Noire, Congo, Rep. of + CGPNR","100","Chanaral + CLCNR","60","Prony Port + NCPNY","60","Portbury + GBPRU","60","Roosevelt Roads + PRNRR","60"
"113930","9289180","CONTAINER","ESALG-BJCOO","Cotonou + BJCOO","100","Algeciras + ESALG","100","El Bajo + name","67","Coronel + name","56","Coos Bay + name","53"
"113954","9755816","DRY","AUWEI","Weipa + AUWEI","100","Dawei + name","80","Xuwei + name","80","Kwinana (Refinery) + AUKWI","80","Lawi Lawi + name","67"
"114002","9836660","CONTAINER","MYKUA","Kuantan + MYKUA","100","Kudat + MYKUD","80","Kunak + MYKUN","80","Yakutat + name","67","Yura + name","67"
"114013","9525314","CONTAINER","NGTIN>BJCOO","Cotonou + BJCOO&&>","100","Bacolod + name&&>","67","Bodo + name&&>","67","Jolo + name&&>","67","Coos Bay + name&&>","62"
"114024","9347059","DRY BULK","USBAL","Baltimore - Locust Point, Maryland, U.S.A. + USBAL","100","Bellingham + USBLI","80","Albany, New York, U.S.A. + USALB","80","Alliance + USAL3","80","Belair + USBLB","80"
"114027","9797682","DRY","SLFNA","Freetown + SLFNA","100","Sulina + name","73","Sfax + name","67","Sola + name","67","Sanya + name","60"
"114039","9299692","TANKER","FRFOS>DZAZW","Arzew + DZAZW&&>","100","Dzaoudzi + name&&>","62","Arzew + name&&>","60","Dawei + name&&>","60","Zawia + name&&>","60"
"114057","9232890","CONTAINER","RULED","St Petersburg, Russia + RULED","100","Redi + name","67","Lulea + name","60","Rouen + name","60","De Kastri + RUDKA","60"
"114082","9391024","DRY BULK","ESCEU","Ceuta + ESCEU","100","Escee + name","80","Castro-Urdiales + ESCUR","80","Cebu + name","67","Supe Bay + 	PESU","67"
"114090","9834337","TANKER","NLAMS","Amsterdam + NLAMS","100","Maassluis + NLMSL","80","Namsos + name","73","Lamlash + name","67","Palamos + name","67"
"114094","9362310","CONTAINER","ZARCB","Richards Bay + ZARCB","100","Arecibo + name","67","Zarubino + name","62","Arica + name","60","Zadar + name","60"
"114103","9461403","CONTAINER","SGSIN WBGA - LT","Singapore + SGSIN","100","La Salina + name","55","Vlissingen + name","52","Helsingborg + name","50","Messina + name","50"
"114105","9333357","CONTAINER","ESVGO","Vigo + ESVGO","100","Vigo + name","67","Escravos + name","62","Saigo + name","60","Stavanger + NOSVG","60"
"114110","9519377","DRY BULK","BEANR","Antwerp + BEANR","100","Bar + name","75","Belair + name","73","Becancour + name","71","Bremanger + name","71"
"114112","8817409","DRY BULK","ESMOT","Motril + ESMOT","100","Rota, Spain + ESROT","80","Money Point + IEMOT","80","Exmouth + name","67","St Elmo + name","67"
"114116","9374117","CONTAINER","DZORN","Oran + DZORN","100","Dora + name","67","Oran + name","67","Derna + name","60","Moron + name","60"
"114125","9582544","DRY","INVTZ","Visakhapatnam + INVTZ","100","Cinta + name","60","Tivat + name","60","Hazira + INHZR","60","Vung Tau + VNVUT","60"
"114148","9724192","DRY","AUCCU","Cape Cuvier + AUCCU","100","Macun + name","60","Nauru + name","60","Kurnell + AUKUR","60","Port Augusta + AUPUG","60"
"114164","9309411","CONTAINER","MATNG>>MACAS","Casablanca + MACAS&&>","100","MACAO + name&&>","80","Acapulco + MXACA&&>","80","Macapa + name&&>","73","Mackay + name&&>","73"
"114178","9289087","CONTAINER","ITGIT","Gioia Tauro + ITGIT","100","Itaguai + name","67","Kitimat + name","67","Taganito + name","62","Togliati + name","62"
"114188","9292101","TANKER","UAYUZ>MAJFL","Jorf Lasfar + MAJFL&&>","100","Male + name&&>","67","Malmo + name&&>","60","Yamal + name&&>","60","Banjul + GMBJL&&>","60"
"114189","9330240","CONTAINER","DZBJA","Bejaia + DZBJA","100","Dubai + name","60","Jarrow - Shell UK Berth + GBJAR","60","Arzew + DZAZW","60","Annaba + DZAAE","60"
"114191","9610169","CONTAINER","ITSAL","Salerno + ITSAL","100","Salaya + INSAL","80","Falconara + ITFAL","80","Santa Panagia + ITSPA","80","Isabel + name","73"
"114202","9719915","DRY BULK","ILHAD","Hadera + ILHAD","100","Haifa + ILHFA","80","Holyhead + name","62","Aland + name","60","Eilat + name","60"
"114217","9399014","CONTAINER","EGSUZ","Suez Port + EGSUZ","100","Supe Bay + 	PESU","67","Egersund + name","62","Yeosu + name","60","El Guamache + VEEGU","60"
"114238","9728071","DRY BULK","USGLS","Galveston + USGLS","100","El Segundo + USELS","80","Geismar + USGSM","80","Gretna + USGTL","80","Pascagoula + USPGL","80"
"114243","9181481","OSV","NLVLI","Flushing + NLVLI","100","Velsen + NLVEL","80","Vlaardingen + NLVLA","80","Navlakhi + name","62","Riga + LVRIX","60"
"114247","9368649","DRY BULK","FRNOU","La Nouvelle + FRNOU","100","Faro + name","67","Floro + name","60","Parnu + name","60","Rouen + name","60"
"114249","9347839","DRY BULK","USSSI","Brunswick (Ga) + USSSI","100","Sitka + USSIT","80","Silver Bay + USSIB","80","Brussels + name","62","Usuki + name","60"
"114250","9344344","TANKER","ESCEU","Ceuta + ESCEU","100","Escee + name","80","Castro-Urdiales + ESCUR","80","Cebu + name","67","Supe Bay + 	PESU","67"
"114264","7507411","OSV","USCHT>PRSJU","San Juan, Puerto Rico (U.S.A.) + PRSJU&&>","100","Tallaboa Bay + 	PRGU&&>","67","Supe Bay + 	PESU&&>","67","Parnu + name&&>","60","Plaju + name&&>","60"
"114266","9427952","DRY BULK","JOAQJ>YEADE","Aden + YEADE&&>","100","Aden + name&&>","67","Eden + name&&>","67","Adelaide + name&&>","62","Holyhead + name&&>","62"
"114273","9287716","CONTAINER","NLRTM","Rotterdam + NLRTM","100","Pernis + NLPER","60","Botlek + NLBOT","60","Santarem + BRSTM","60","Tramandai + BRTRM","60"
"114277","7041625","OSV","TRTUZ","Tuzla Dockyard + TRTUZ","100","Tutuncifilik + TRTUT","80","Trabzon + TRTZX","80","Tartous + name","67","Truk + name","67"
"114279","9197430","DRY BULK","CVRAI","Praia + CVRAI","100","Prai + name","67","Coari + name","60","Krabi + name","60","Praia + name","60"
"114283","9353292","CONTAINER","CNNGB","Ningbo + CNNGB","100","Nantong + CNNTG","80","Nanjing + CNNJG","80","Ningbo + CNNBO","80","Ningbo + name","73"
"114292","9418640","CONTAINER","IDJKT","Jakarta + IDJKT","100","Kalianget + IDKAT","80","Jabung Batanghari Marine Terminal + IDJBT","80","Kuala Tanjung + IDKTJ","80","Idku + name","67"
"114299","9362308","CONTAINER","INMUN","Mundra + INMUN","100","Karimun + name","67","Chin Men + name","62","Ijmuiden + name","62","Jiangmen + name","62"
"114304","9724685","TANKER","NLRTM","Rotterdam + NLRTM","100","Pernis + NLPER","60","Botlek + NLBOT","60","Santarem + BRSTM","60","Tramandai + BRTRM","60"
"114310","9343780","TANKER","CAVAN","Vancouver, B.C., Canada + CAVAN","100","Nanticoke + CANAN","80","Davant + name","73","Havana + name","73","Lavgan + name","73"
"114330","9017393","DRY BULK","PLSZZ   VIA  NOK","Stettin + PLSZZ","100","Siam Bangkok Port + name","53","Kuala Enok + name","52","Naples (Usa) + name","52","Port Of Vadinar + name","50"
"114331","7821051","OSV","PABLB","Balboa + PABLB","100","Palu + name","67","Pagbilao + name","62","Kabil + name","60","Palma + name","60"
"114337","9201803","DRY BULK","NLVLI","Flushing + NLVLI","100","Velsen + NLVEL","80","Vlaardingen + NLVLA","80","Navlakhi + name","62","Riga + LVRIX","60"
"114339","9124550","OSV","DEBUZ","Butzfleth + DEBUZ","100","Cebu + name","67","Derby + name","60","Gebze + name","60","Holtenau + DEHTU","60"
"114343","9333670","TANKER","RUMMK","Murmansk + RUMMK","100","Truk + name","67","Umm Qasr + name","62","Rauma + name","60","Rumoi + name","60"
"114353","9811012","CONTAINER","DEHAM","Hamburg + DEHAM","100","Nordenham + DENHA","80","Hamriyah + AEHAM","80","Dhamra + name","73","Degerhamn + name","71"
"114371","9417452","TANKER","USHOU","Houston + USHOU","100","Homer + USHOM","80","Fuzhou + name","73","Huzhou + name","73","Shekou + name","73"
"114377","9262950","DRY BULK","GNCKY","Conakry + GNCKY","100","Greenock + name","62","Gocek + name","60","Prony Port + NCPNY","60","Karmoy + NOKMY","60"
"114398","9309382","TANKER","ESCEU >BEANR","Antwerp + BEANR&&>","100","Bar + name&&>","75","Belair + name&&>","73","Becancour + name&&>","71","Bremanger + name&&>","71"
"114401","9566306","TANKER","PTSIE>>>NLTNZ","Terneuzen + NLTNZ&&>","100","Antan + name&&>","60","Lanshan + CNLSN&&>","60","Rotterdam + NLRTM&&>","60","Lyndiane + SNLYN&&>","60"
"114414","9170999","DRY BULK","ESBIO","Bilbao + ESBIO","100","Saigo + name","60","Saijo + name","60","Sidon + name","60","Tebig + name","60"
"114415","9240249","DRY BULK","ESBIO","Bilbao + ESBIO","100","Saigo + name","60","Saijo + name","60","Sidon + name","60","Tebig + name","60"
"114433","9246580","DRY BULK","BEANR>>NGLOS","Lagos, Nigeria + NGLOS&&>","100","Glomfjord + NOGLO&&>","80","Ango Ango + name&&>","67","Los Angeles + name&&>","62","Volos + name&&>","60"
"114437","9761853","TANKER","USNSS>PACTB","Cristobal + PACTB&&>","100","Pachi + name&&>","60","Paita + name&&>","60","Rabaul + PGRAB&&>","60","Aburatsu + JPABU&&>","60"
"114459","9373278","DRY BULK","GBLDY","Londonderry + GBLDY","100","Blyth + GBBLY","80","Holyhead + GBHLY","80","Plymouth, U.K. + GBPLY","80","Blyth + name","60"
"114461","9447897","CONTAINER","UYMVD","Montevideo + UYMVD","100","Avondale + USAVD","60","Punta Del Este + UYPDP","60","Sydney, N.S.W., Australia + AUSYD","60","Ama + USAMD","60"
"114492","9292199","TANKER","TRCEY>RUNVS","Novorossiysk + RUNVS&&>","100","Nevelsk + RUNEV&&>","80","Vysotsk + RUVYS&&>","80","Provideniya + RUPVS&&>","80","Rundvik + name&&>","67"
"114493","9624043","DRY","NGLOS","Lagos, Nigeria + NGLOS","100","Glomfjord + NOGLO","80","Ango Ango + name","67","Los Angeles + name","62","Volos + name","60"
"114502","9352303","TANKER","GBCOY","Coryton - BP Oil - Thames + GBCOY","100","Fowey + GBFOY","80","Rosyth + GBROY","80","Corpach + GBCOR","80","Alcoy + name","60"
